# SWIFT Hydrological Timeseries
# source: WRIS
# dataset: SEDIM
# station_code: 016-NDBHP
# station_name: Narmadapuram
# latitude: 22.756
# longitude: 77.733
station_code,time,sed,unit,lat,lon
016-NDBHP,2025-04-05 08:00:00,0.0221,g/L,22.756,77.733
016-NDBHP,2025-04-06 08:00:00,0.021,g/L,22.756,77.733
016-NDBHP,2025-04-07 08:00:00,0.021,g/L,22.756,77.733
016-NDBHP,2025-04-08 08:00:00,0.0169,g/L,22.756,77.733
016-NDBHP,2025-04-09 08:00:00,0.0183,g/L,22.756,77.733
016-NDBHP,2025-04-10 08:00:00,0.0187,g/L,22.756,77.733
016-NDBHP,2025-04-11 08:00:00,0.0181,g/L,22.756,77.733
016-NDBHP,2025-04-12 08:00:00,0.0191,g/L,22.756,77.733
016-NDBHP,2025-04-13 08:00:00,0.0198,g/L,22.756,77.733
016-NDBHP,2025-04-14 08:00:00,0.0195,g/L,22.756,77.733
016-NDBHP,2025-04-15 08:00:00,0.008,g/L,22.756,77.733
016-NDBHP,2025-04-16 08:00:00,0.0169,g/L,22.756,77.733
016-NDBHP,2025-04-17 08:00:00,0.0171,g/L,22.756,77.733
016-NDBHP,2025-04-18 08:00:00,0.0239,g/L,22.756,77.733
016-NDBHP,2025-04-19 08:00:00,0.0221,g/L,22.756,77.733
016-NDBHP,2025-04-20 08:00:00,0.027,g/L,22.756,77.733
016-NDBHP,2025-04-21 08:00:00,0.019,g/L,22.756,77.733
016-NDBHP,2025-04-22 08:00:00,0.021,g/L,22.756,77.733
016-NDBHP,2025-04-23 08:00:00,0.0189,g/L,22.756,77.733
016-NDBHP,2025-04-24 08:00:00,0.0177,g/L,22.756,77.733
016-NDBHP,2025-04-25 08:00:00,0.0188,g/L,22.756,77.733
016-NDBHP,2025-04-26 08:00:00,0.0255,g/L,22.756,77.733
016-NDBHP,2025-04-27 08:00:00,0.0288,g/L,22.756,77.733
016-NDBHP,2025-04-28 08:00:00,0.017,g/L,22.756,77.733
016-NDBHP,2025-04-29 08:00:00,0.0217,g/L,22.756,77.733
016-NDBHP,2025-04-30 08:00:00,0.0222,g/L,22.756,77.733
016-NDBHP,2025-05-01 08:00:00,0.0211,g/L,22.756,77.733
016-NDBHP,2025-05-02 08:00:00,0.02,g/L,22.756,77.733
016-NDBHP,2025-05-03 08:00:00,0.0194,g/L,22.756,77.733
016-NDBHP,2025-05-04 08:00:00,0.0188,g/L,22.756,77.733
016-NDBHP,2025-05-05 08:00:00,0.017,g/L,22.756,77.733
016-NDBHP,2025-05-06 08:00:00,0.0189,g/L,22.756,77.733
016-NDBHP,2025-05-07 08:00:00,0.0187,g/L,22.756,77.733
