code,name,river,basin,state,district,division,lat,lon,rl_zero,warning_level,danger_level,hfl,hfl_date
017-HYDCHENNAI,Vazhavachanur,Ponnaiyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tiruvannamalai,"Hydrology Division(HD),Chennai",12.065833333333334,78.97805555555556,133.0,137.8,138.8,142.72,2024-12-02
017-LBDJPG,CHEL,Chel,Brahmaputra,West Bengal,JALPAIGURI,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.8625,88.63611111111112,0.0,,,160.8,1971-07-10
017-LGD3BEH,KUTHIBARI,Ichamati,Ganga,West Bengal,NORTH 24 PARGANAS,"Lower Ganga Division III(LGD-III), Berhampore",23.22583333333333,88.70861111111111,0.0,,,12.15,2024-09-17
017-LGDHYD,Bhadrachalam,Godavari,Godavari,Telangana,BHADRADRI,"Lower Godavari Division(LGD), Hyderabad",17.669444444444444,80.87388888888889,26.61,45.72,48.77,55.66,1986-08-16
017-LYDAGRA,CHILLAGHAT,Yamuna,Ganga,Uttar Pradesh,BANDA,"Lower Yamuna Division(LYD), Agra",25.771666666666665,80.53,79.0,99.0,100.0,105.16,1978-09-06
017-MAHGAND,Harnav Weir,Harnav,Sabarmati,Gujarat,Sabarkantha,"Executive Engineer, Mahi Divison, Gandhinagar",24.030833333333334,73.1725,232.0,,,236.7,2016-06-03
017-MBDghy,Amraghat,Sonai,Barak and Others,Assam,CACHAR,"Meghna Investigation Division(MID), Shillong",24.605833333333333,92.9538888888889,18.0,,26.96,29.99,1989-07-31
017-MDBURLA,Pathardihi,kharun,Mahanadi,Chhattisgarh,RAIPUR,"Mahanadi Division(MD), Burla",21.341944444444444,81.59277777777777,271.0,,,280.02,2020-08-29
017-MDSIL,Muhammedpur,Katakhal,Barak and Others,Assam,HAILAKANDI,"Meghna Division(MD), Silchar",24.515833333333333,92.61055555555556,0.0,,,27.37,2025-06-02
017-MGD1LKN,Salempur,Little Gandak,Ganga,Uttar Pradesh,DEORIA,"Middle Ganga Division-I(MGD-I), Lucknow",26.291944444444447,83.9363888888889,57.0,66.12,67.12,67.55,1994-09-23
017-MGD2LKN,Garhmukteshwar,Ganga,Ganga,Uttar Pradesh,Hapur,"Middle Ganga Division-II(MGD-II), Lucknow",28.76638888888889,78.14166666666668,190.0,198.33,199.33,199.9,2010-09-22
017-MGD3VNS,Jalalpur,Sai,Ganga,Uttar Pradesh,JAUNPUR,"Middle Ganga Division-III(MGD-III), Varanasi",25.630277777777778,82.75666666666666,0.0,,,76.23,1980-08-31
017-MGD5PTN,Gaya,Phalgu,Ganga,Bihar,GAYA,"Lower Ganga Division-II(LGD-II), Patna",24.77083333333333,85.01222222222222,105.0,109.1,110.1,111.31,1978-09-26
017-NDBHP,Mandleshwar,Narmada,Narmada,Madhya Pradesh,Khargone,"Narmada Division(ND), Bhopal",22.172,75.661,138.0,149.0,150.0,158.4,2023-09-16
017-SRDCBE,Ambasamudram,Vaigai,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Theni,"Southern River Division(SRD), Coimbatore",9.925555555555556,77.51166666666667,295.0,299.9,300.5,301.6,1998-12-11
017-SWRDKOCHI,KALLOOPPARA,Manimala,West flowing rivers from Tadri to Kanyakumari,Kerala,PATHANAMTHITTA,"Southern Western River Division(SWRD), Kochi",9.403611111111111,76.65027777777779,0.0,5.0,6.0,9.64,2018-08-16
017-TDSURAT,BHUSAWAL,Tapi,Tapi,Maharashtra,Jalgaon,"Executive Engineer, Tapi Division, Surat",21.06833333333333,75.78027777777778,174.0,,185.32,184.9,
017-UBDDIB,Bihubar,Dikhow,Brahmaputra,Assam,SIVSAGAR,"Upper Brahmaputra Division (UBD), Dibrugarh",26.85333333333333,94.80055555555556,90.0,,,104.77,1998-06-24
017-UYDDEL,Mathura (Prayag ghat),Yamuna,Ganga,Uttar Pradesh,MATHURA,"Upper Yamuna Division(UYD), New Delhi",27.50412222222222,77.68723333333334,160.0,165.2,166.0,169.73,1978-09-08
017-WGDNGP,Bamni (Ballarsha),Wardha,Godavari,Maharashtra,Chandrapur,"Wainganga Division(WD), Nagpur",19.814444444444444,79.37916666666666,157.97,171.5,174.0,176.45,1986-08-14
017-chejmu,Akhnoor,Chenab,Indus,Jammu & Kashmir,JAMMU,"Chenab Division(CD), Jammu",32.90083333333333,74.75888888888889,305.19,,,324.29,1992-09-10
017-lkdhyd,Nagarjuna Sagar Dam,Krishna,Krishna,Telangana,NALGONDA,"Lower Krishna Division(LKD), Hyderabad",16.5,79.25,0.0,,,,
017-mgd4ptn,Benibad,Bagmati,Ganga,Bihar,MUZAFFARPUR,"Lower Ganga Division-I(LGD-I), Patna",26.14472222222222,85.69250000000001,40.0,47.68,48.68,50.12,2025-10-07
017-ugdhyd,Saigaon,Manjira,Godavari,Karnataka,Bidar,"Upper Godavari Division(UGD), Hyderabad",18.05,77.04972222222221,542.0,549.22,550.22,556.08,1969-09-06
017-ukdpune,Mahad,Savitri,West flowing rivers from Tapi to Tadri,Maharashtra,Raigad,"Upper Krishna Division(UKD), Pune",18.092222222222222,73.46027777777778,1.0,10.0,11.0,13.8,2021-07-23
018-CDBNG,T. NARASIPUR,Kabini,Cauvery,Karnataka,Mysore,"Cauvery Division, Bangaluru",12.230277777777776,76.89444444444445,635.0,640.0,641.0,643.25,1991-07-29
018-CDJAPR,Salavad,Kalisindh,Ganga,Rajasthan,JHALAWAR,"Chambal Division(CD), Jaipur",24.3675,76.20583333333333,310.0,,,,
018-DDASL,Massanjore Dam,Mayurakshi,Ganga,Jharkhand,DUMKA,"Damodar Division(DD), Asansol",24.10638888888889,87.30722222222222,0.0,,121.31,122.865,1999-09-25
018-ERDBWN,Altuma,Ramyala,Brahmani and Baitarni,Odisha,DHENKANAL,"Eastern Rivers Division(ERD), Bhubaneswar",20.930833333333336,85.51916666666666,44.0,,,51.08,1997-08-05
018-HGDDDN,Satyanarayan,Song,Ganga,Uttarakhand,Dehradun,"Himalayan Ganga Division,Haridwar",30.051666666666662,78.21833333333333,332.0,337.2,338.2,340.3,2013-06-18
018-HYDCHENNAI,Kumarapalayam,Varahanadhi,East flowing rivers between Pennar and Kanyakumari,Puducherry,Puducherry,"Hydrology Division(HD),Chennai",11.983055555555556,79.68055555555556,8.825,13.755,14.755,15.545,2024-12-02
018-LBDJPG,DIANA,Jaldhaka,Brahmaputra,West Bengal,JALPAIGURI,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.86388888888889,89.00027777777778,192.0,,,196.55,1980-07-19
018-LGD3BEH,RAJMAHAL (SEASONAL),Ganga,Ganga,Jharkhand,Sahebganj,"Lower Ganga Division III(LGD-III), Berhampore",25.057222222222222,87.83555555555554,15.0,,25.99,26.94,2003-09-19
018-LGDHYD,Sangam (Kinnerasani),Kinnerasani,Godavari,Telangana,KHAMMAM,"Lower Godavari Division(LGD), Hyderabad",17.599722222222223,80.81638888888888,48.5,,,57.3,1996-06-17
018-LKDHYD,Wadenepally,Krishna,Krishna,Telangana,SURYAPET,"Lower Krishna Division(LKD), Hyderabad",16.79416666666667,80.07305555555556,22.054,,,42.494,2009-10-03
018-LYDAGRA,RAJAPUR,Yamuna,Ganga,Uttar Pradesh,CHITRAKOOT,"Lower Yamuna Division(LYD), Agra",25.387777777777774,81.15444444444445,65.0,92.5,93.5,96.37,1978-09-07
018-MDBURLA,Kotni,Seonath,Mahanadi,Chhattisgarh,DURG,"Mahanadi Division(MD), Burla",21.22083333333333,81.24111111111111,268.0,,,280.08,1978-08-30
018-MDSIL,Lala,Katakhal,Barak and Others,Assam,HAILAKANDI,"Meghna Division(MD), Silchar",24.60777777777778,92.61361111111113,10.0,,,24.94,2025-06-02
018-MGD1LKN,Balrampur,Rapti,Ganga,Uttar Pradesh,BALRAMPUR,"Middle Ganga Division-I(MGD-I), Lucknow",27.435277777777777,82.22944444444444,98.0,103.62,104.62,106.07,2022-10-10
018-MGD2LKN,Bhitaura,Ganga,Ganga,Uttar Pradesh,FATEHPUR,"Middle Ganga Division-II(MGD-II), Lucknow",26.041944444444447,80.85944444444443,92.0,99.86,100.86,101.98,2010-10-01
018-MGD5PTN,Mankatha,Harohar,Ganga,Bihar,LAKHISARAI,"Lower Ganga Division-II(LGD-II), Patna",25.21333333333333,86.07027777777778,32.0,39.786,40.78,42.88,1976-09-21
018-SRDCBE,PARAMAKUDI,Vaigai,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Ramanathapuram,"Southern River Division(SRD), Coimbatore",9.553333333333336,78.58638888888889,36.0,39.6,40.5,41.475,1979-11-20
018-SWRDKOCHI,MALAKKARA,Pamba,West flowing rivers from Tapi to Tadri,Kerala,PATHANAMTHITTA,"Southern Western River Division(SWRD), Kochi",9.329166666666666,76.66388888888889,-1.0,6.0,7.0,9.58,2018-08-16
018-UGDHYD,Singur Reservoir,Manjira,Godavari,Telangana,SANGA REDDY,"Upper Godavari Division(UGD), Hyderabad",17.75,77.93,0.0,,,,
018-UYDDEL,Mathura (Gokul Barrage),Yamuna,Ganga,Uttar Pradesh,MATHURA,"Upper Yamuna Division(UYD), New Delhi",27.4425,77.71361111111112,160.0,,,166.5,2025-09-08
018-WGDNGP,Sakmur,Wardha,Godavari,Maharashtra,Chandrapur,"Wainganga Division(WD), Nagpur",19.559166666666663,79.61166666666666,148.5,,,161.42,2013-08-03
018-chejmu,Ganeshpura_1,Lidder,Indus,Jammu & Kashmir,ANANTNAG,"Chenab Division(CD), Jammu",33.903888888888886,75.28194444444445,1867.8,,,1871.78,2016-08-28
018-mgd3vns,MAIGHAT,Gomti,Ganga,Uttar Pradesh,JAUNPUR,"Middle Ganga Division-III(MGD-III), Varanasi",25.63888888888889,82.8611111111111,62.0,,,74.96,1980-09-01
018-mgd4ptn,Hayaghat,Bagmati,Ganga,Bihar,DARBHANGA,"Lower Ganga Division-I(LGD-I), Patna",26.036944444444448,85.88722222222223,35.0,44.72,45.72,48.96,1987-08-14
018-ndbhp,Mortakka,Narmada,Narmada,Madhya Pradesh,Khandwa,"Narmada Division(ND), Bhopal",22.223305555555555,76.0411111111111,153.0,,163.98,173.736,1961-09-16
018-ubddib,Sivasagar,Dikhow,Brahmaputra,Assam,SIVSAGAR,"Upper Brahmaputra Division (UBD), Dibrugarh",26.981666666666666,94.57916666666668,80.0,91.4,92.4,94.35,2024-07-02
018-ukdpune,Kokangaon,Bornala,Krishna,Karnataka,Bijapur,"Upper Krishna Division(UKD), Pune",17.28638888888889,75.63722222222223,452.0,456.5,457.6,458.6,2009-10-03
019-CDBNG,T. BEKKUPE,Arkavathi,Cauvery,Karnataka,Ramanagar,"Cauvery Division, Bangaluru",12.507222222222222,77.42805555555556,600.0,606.0,608.0,610.52,2022-08-30
019-CDJAPR,A.B.Road X-ing,Parwati,Ganga,Madhya Pradesh,GUNA,"Chambal Division(CD), Jaipur",24.34611111111111,77.10777777777777,383.0,400.0,401.0,403.0,1982-08-23
019-ERDBWN,Panposh,Brahmani,Brahmani and Baitarni,Odisha,SUNDARGARH,"Eastern Rivers Division(ERD), Bhubaneswar",22.22694444444444,84.80222222222221,168.5,,,181.44,2011-09-24
019-HGDDDN,Dharasu,Bhagirathi,Ganga,Uttarakhand,Uttarkashi,"Himalayan Ganga Division,Haridwar",30.610833333333336,78.31638888888888,827.0,835.0,836.0,841.6,2013-06-17
019-HYDCHENNAI,Villupuram,Ponnaiyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Viluppuram,"Hydrology Division(HD),Chennai",11.870555555555557,79.45944444444444,39.0,43.0,44.0,45.7,1977-11-13
019-LBDJPG,GHISH,Ghish,Brahmaputra,West Bengal,JALPAIGURI,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.872222222222224,88.61166666666666,0.0,,,164.8,1972-07-27
019-LGD3BEH,BAHIRGACHI,Mahananda,Ganga,West Bengal,MALDAH,"Lower Ganga Division III(LGD-III), Berhampore",25.184722222222224,88.08277777777778,10.0,,,24.64,2020-10-05
019-LKDHYD,Dameracherla,Musi,Krishna,Telangana,NALGONDA,"Lower Krishna Division(LKD), Hyderabad",16.739166666666666,79.66972222222223,52.0,,62.04,62.5,2009-10-05
019-LYDAGRA,PRATAPPUR,Yamuna,Ganga,Uttar Pradesh,PRAYGRAJ,"Lower Yamuna Division(LYD), Agra",25.299444444444447,81.56555555555555,70.0,88.0,89.0,90.298,1978-09-08
019-MBDGHY,Amarpur,Gumti,Barak and Others,Tripura,Gomati,"Meghna Division(MD), Silchar",23.52833333333333,91.6527777777778,24.0,30.5,31.5,33.1,2024-08-22
019-MDBURLA,Simga,Seonath,Mahanadi,Chhattisgarh,BALODABAZAR,"Mahanadi Division(MD), Burla",21.63277777777778,81.68472222222222,244.0,,,257.68,1994-07-13
019-MDSIL,Patharkandi,Longai,Barak and Others,Assam,KARIMGANJ,"Meghna Division(MD), Silchar",24.578055555555554,92.31388888888888,15.0,,,23.52,2025-06-01
019-MGD1LKN,Bansi,Rapti,Ganga,Uttar Pradesh,SIDDHARTHNAGAR,"Middle Ganga Division-I(MGD-I), Lucknow",27.189166666666665,82.94,74.0,83.9,84.9,86.27,2022-10-16
019-MGD2LKN,Bewar,Kali,Ganga,Uttar Pradesh,MAINPURI,"Middle Ganga Division-II(MGD-II), Lucknow",27.23611111111111,79.32916666666667,136.36,,,143.5,2003-09-16
019-MGD3VNS,Akbarpur,Chhoti Saryu,Ganga,Uttar Pradesh,AMBEDKAR NAGAR,"Middle Ganga Division-III(MGD-III), Varanasi",26.429166666666667,82.54861111111111,78.0,,,86.35,2000-09-15
019-NDBHP,Gadarwara,Shakkar,Narmada,Madhya Pradesh,NARSIMHAPUR,"Narmada Division(ND), Bhopal",22.923194444444444,78.78988888888888,321.0,,,332.47,1999-09-08
019-SRDCBE,IRRUKKANKUDI,Vaippar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Virudhunagar,"Southern River Division(SRD), Coimbatore",9.324166666666668,77.99055555555556,46.0,49.9,50.5,51.695,2023-12-18
019-SWRDKOCHI,PATTAZHY,Kallada,West flowing rivers from Tadri to Kanyakumari,Kerala,Kollam,"Southern Western River Division(SWRD), Kochi",9.072777777777777,76.7611111111111,-2.0,7.0,8.0,13.805,1992-11-15
019-UBDDIB,Neamatighat,Brahmaputra,Brahmaputra,Assam,JORHAT,"Upper Brahmaputra Division (UBD), Dibrugarh",26.86055555555556,94.25166666666668,75.0,84.54,85.54,87.47,2024-07-01
019-UGDHYD,Nizamsagar Reservoir,Manjira,Godavari,Telangana,KAMAREDDY,"Upper Godavari Division(UGD), Hyderabad",18.22,77.96000000000001,0.0,,,,
019-UYDDEL,Galeta,Hindon,Ganga,Uttar Pradesh,BAGHPAT,"Upper Yamuna Division(UYD), New Delhi",29.0825,77.43722222222223,209.0,,,217.72,1978-09-04
019-WGDNGP,Salebardi,Chulband,Godavari,Maharashtra,Bhandara,"Wainganga Division(WD), Nagpur",20.9125,79.92722222222223,224.3,,,233.55,2005-09-15
019-chejmu,GHOUSHAL,Chandra,Indus,Himachal Pradesh,LAHUL and SPITI,"Snow Hydrology Division(SHD), Shimla",32.54602777777777,76.97200000000001,2849.46,,,2855.53,1999-07-20
019-lgdhyd,Sangam (Murredu),Murredu,Godavari,Telangana,BHADRADRI,"Lower Godavari Division(LGD), Hyderabad",17.59361111111111,80.82166666666666,50.0,,,57.48,2023-07-27
019-mgd4ptn,Saulighat,Adhwara,Ganga,Bihar,MADHUBANI,"Lower Ganga Division-I(LGD-I), Patna",26.41805555555556,85.85305555555556,45.0,51.37,52.37,55.1,2004-07-12
019-mgd5ptn,Palmerganj,Punpun,Ganga,Bihar,AURANGABAD,"Lower Ganga Division-II(LGD-II), Patna",24.858611111111117,84.31138888888889,92.0,96.5,97.5,99.13,1976-09-18
019-ukdpune,Shirdhon,Doddahalla,Krishna,Karnataka,Bijapur,"Upper Krishna Division(UKD), Pune",17.36861111111111,75.59416666666667,437.0,441.4,442.1,442.22,2009-10-03
020-CDBNG,T.K.HALLI,Shimsha,Cauvery,Karnataka,Mandya,"Cauvery Division, Bangaluru",12.411944444444444,77.19277777777778,580.0,584.0,585.5,588.05,2022-08-04
020-CDJAPR,Sarangpur,Kalisindh,Ganga,Madhya Pradesh,RAJGARH,"Chambal Division(CD), Jaipur",23.58055555555556,76.46805555555555,410.0,420.0,421.0,420.75,2012-07-29
020-DDASL,Tilpara  Mihirlal Barrage,Mayurakshi,Ganga,West Bengal,BIRBHUM,"Damodar Division(DD), Asansol",23.94638888888889,87.525,0.0,62.484,62.789,67.053,1978-09-27
020-ERDBWN,Gomlai,Brahmani,Brahmani and Baitarni,Odisha,SUNDARGARH,"Eastern Rivers Division(ERD), Bhubaneswar",21.834444444444443,84.91277777777778,135.0,,,147.66,2011-09-24
020-HGDDDN,Chamiyala,Balganga,Ganga,Uttarakhand,Tehri Garhwal,"Himalayan Ganga Division,Haridwar",30.473055555555558,78.63055555555555,919.0,924.0,925.0,926.8,2013-06-16
020-HYDCHENNAI,Kudalaiyathur,Vellar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Cuddalore,"Hydrology Division(HD),Chennai",11.422222222222222,79.47222222222223,11.0,17.3,18.3,18.892,2008-11-28
020-LBDJPG,NEORA,Naora,Brahmaputra,West Bengal,JALPAIGURI,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.879166666666663,88.77333333333333,0.0,,,166.7,1970-07-24
020-LGD3BEH,BARIOL,Mahananda,Ganga,West Bengal,NORTH DINAJPUR,"Lower Ganga Division III(LGD-III), Berhampore",25.534722222222225,88.05749999999999,20.0,,,29.25,2020-10-01
020-LGDHYD,Sukma,Sabari,Godavari,Chhattisgarh,SUKMA,"Lower Godavari Division(LGD), Hyderabad",18.384444444444444,81.66250000000001,189.4,198.065,199.565,203.4,1994-09-05
020-LKDHYD,Polampalli,Munneru,Krishna,Andhra Pradesh,KRISHNA,"Lower Krishna Division(LKD), Hyderabad",17.015555555555554,80.17166666666667,65.26,,,72.96,2024-09-01
020-LYDAGRA,NAINI,Yamuna,Ganga,Uttar Pradesh,PRAYGRAJ,"Lower Yamuna Division(LYD), Agra",25.426111111111112,81.84722222222221,70.0,83.74,84.74,87.99,1978-09-08
020-MAHGAND,Subhash Bridge,Sabarmati,Sabarmati,Gujarat,Ahmedabad,"Executive Engineer, Mahi Divison, Gandhinagar",23.06138888888889,72.58555555555554,39.0,44.09,45.34,47.45,2006-08-20
020-MDBURLA,Jondhra,Seonath,Mahanadi,Chhattisgarh,BILASPUR,"Mahanadi Division(MD), Burla",21.716944444444444,82.33833333333332,219.0,,,230.595,1994-07-24
020-MDSIL,Kadamtala,Juri,Barak and Others,Tripura,NORTH TRIPURA,"Meghna Division(MD), Silchar",24.503055555555555,92.2175,10.0,,,17.95,2020-09-02
020-MGD1LKN,Maniram,Rohin,Ganga,Uttar Pradesh,GORAKHPUR,"Middle Ganga Division-I(MGD-I), Lucknow",26.852777777777774,83.3261111111111,68.0,77.16,78.16,78.65,2017-08-19
020-MGD2LKN,Gagan Moradabad,Gangan,Ganga,Uttar Pradesh,MORADABAD,"Middle Ganga Division-II(MGD-II), Lucknow",28.79555555555556,78.76527777777778,185.0,,,191.2,1973-07-29
020-MGD3VNS,SATNA,Tons,Ganga,Madhya Pradesh,SATNA,"Middle Ganga Division-III(MGD-III), Varanasi",24.54888888888889,80.90666666666667,281.0,,,299.27,1980-07-17
020-NDBHP,Belkhedi,Sher,Narmada,Madhya Pradesh,NARSIMHAPUR,"Narmada Division(ND), Bhopal",22.928,79.33999999999999,340.0,,,359.95,1994-07-27
020-SRDCBE,A.P.PURAM,Chittar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tirunelveli,"Southern River Division(SRD), Coimbatore",8.901388888888889,77.64861111111112,61.0,67.4,68.5,69.57,
020-SWRDKOCHI,THUMPAMON,Achankovil,West flowing rivers from Tadri to Kanyakumari,Kerala,PATHANAMTHITTA,"Southern Western River Division(SWRD), Kochi",9.227777777777778,76.7,5.0,9.0,10.0,13.735,1978-11-07
020-TDSURAT,SARANGKHEDA,Tapi,Tapi,Maharashtra,Nandurbar,"Executive Engineer, Tapi Division, Surat",21.42833333333333,74.52722222222222,108.0,132.05,132.5,127.08,2006-08-08
020-UBDDIB,Daporizo,Subansiri,Brahmaputra,Arunachal Pradesh,UPPER SUBANSIRI,"Upper Brahmaputra Division (UBD), Dibrugarh",27.993333333333336,94.22333333333331,196.0,,,213.9,1987-10-15
020-UYDDEL,Masani,Sahibi,Ganga,Haryana,REWARI,"Upper Yamuna Division(UYD), New Delhi",28.20138888888889,76.74388888888889,238.99,,,242.58,1978-09-02
020-chejmu,UDAIPUR,Chander Bhaga,Indus,Himachal Pradesh,LAHUL and SPITI,"Snow Hydrology Division(SHD), Shimla",32.721805555555555,76.66280555555556,2600.33,,,2609.15,2009-08-12
020-mgd4ptn,Jainagar,Kamla,Ganga,Bihar,MADHUBANI,"Lower Ganga Division-I(LGD-I), Patna",26.59,86.14750000000001,64.0,67.5,68.5,71.35,1965-08-01
020-mgd5ptn,Kinjer,Punpun,Ganga,Bihar,ARWAL,"Lower Ganga Division-II(LGD-II), Patna",25.218055555555555,84.82583333333334,60.0,64.0,65.0,67.95,1987-09-14
020-ugdhyd,Degloor,Lendi,Godavari,Maharashtra,Nanded,"Upper Godavari Division(UGD), Hyderabad",18.54555555555556,77.5775,352.0,362.85,363.85,364.85,2016-10-01
020-ukdpune,Talikot,DonI,Krishna,Karnataka,Bijapur,"Cauvery Division, Bangaluru",16.483611111111113,76.28444444444445,496.0,498.0,499.25,502.21,2020-10-15
020-wgdngp,Wairagarh,Khobragarhi,Godavari,Maharashtra,Gadchiroli,"Wainganga Division(WD), Nagpur",20.42194444444445,80.09166666666667,208.705,,,217.38,2007-08-07
021-CDBNG,THIMMANAHALLI,Yagachi,Cauvery,Karnataka,Hassan,"Cauvery Division, Bangaluru",12.985277777777776,76.03777777777778,902.425,911.0,912.5,912.725,2019-08-10
021-CDJAPR,Sangod,Parwan,Ganga,Rajasthan,KOTA,"Chambal Division(CD), Jaipur",24.961111111111112,76.29777777777778,235.0,254.0,256.0,256.681,1996-08-22
021-CHEJMU,TANDI,Bhaga,Indus,Himachal Pradesh,LAHUL and SPITI,"Snow Hydrology Division(SHD), Shimla",32.55013888888889,76.9798888888889,2846.42,,,2855.31,2009-08-13
021-DDASL,TANTLOI,Sidheswari,Ganga,Jharkhand,DUMKA,"Damodar Division(DD), Asansol",24.044722222222223,87.27111111111111,90.27,94.406,95.406,100.425,1978-09-27
021-HGDDDN,Nandprayag,Alaknanda,Ganga,Uttarakhand,Chamoli,"Himalayan Ganga Division,Haridwar",30.33111111111111,79.30944444444444,845.0,853.7,854.7,856.3,2013-06-17
021-HYDCHENNAI,Nallathur,Nandalar,Cauvery,Puducherry,Karaikal,"Hydrology Division(HD),Chennai",11.002222222222224,79.75138888888888,0.0,,,5.665,2008-11-28
021-LBDJPG,Gazoldoba,Teesta,Brahmaputra,West Bengal,JALPAIGURI,"Lower Brahmaputra Division (LBD), Jalpaiguri",26.72972222222222,88.58222222222221,0.0,,,,
021-LGD3BEH,BHALUKA,Fulhar,Ganga,West Bengal,MALDAH,"Lower Ganga Division III(LGD-III), Berhampore",25.315555555555555,87.82777777777777,15.0,26.94,27.94,27.94,2021-08-21
021-LKDHYD,Keesara,Munneru,Krishna,Andhra Pradesh,KRISHNA,"Lower Krishna Division(LKD), Hyderabad",16.71472222222222,80.32027777777778,27.5,,,35.72,2024-09-02
021-MBDGHY,Karimganj,Kushiyara,Barak and Others,Assam,KARIMGANJ,"Meghna Investigation Division(MID), Shillong",24.878611111111116,92.35666666666664,4.0,13.94,14.94,16.57,2010-06-10
021-MDBURLA,Ghatora,Arpa,Mahanadi,Chhattisgarh,BILASPUR,"Mahanadi Division(MD), Burla",22.048611111111114,82.22166666666666,246.0,,,254.65,1994-07-21
021-MDSIL,Kaliganj,Longai,Barak and Others,Assam,KARIMGANJ,"Meghna Division(MD), Silchar",24.78305555555556,92.41111111111113,0.0,,,19.88,2022-06-21
021-MGD1LKN,Trimohinighat,Rohin,Ganga,Uttar Pradesh,Maharajganj,"Middle Ganga Division-I(MGD-I), Lucknow",27.11777777777778,83.42,74.48,81.44,82.44,85.45,2017-08-15
021-MGD2LKN,Bhikiasen,Ramganga,Ganga,Uttarakhand,Almora,"Middle Ganga Division-II(MGD-II), Lucknow",29.696944444444444,79.2611111111111,780.7,,,790.95,2010-09-17
021-MGD3VNS,Mejaroad,Tons,Ganga,Uttar Pradesh,PRAYGRAJ,"Middle Ganga Division-III(MGD-III), Varanasi",25.2375,82.03777777777778,63.0,,,87.18,1978-09-07
021-MGD4PTN,Jhanjharpur,Kamalabalan,Ganga,Bihar,MADHUBANI,"Lower Ganga Division-I(LGD-I), Patna",26.22694444444444,86.25611111111111,44.33,49.5,50.5,53.11,2019-07-14
021-NDBHP,Dhulsar,Uri,Narmada,Madhya Pradesh,DHAR,"Narmada Division(ND), Bhopal",22.2067777777778,74.8514722222222,149.0,,,159.215,1994-08-27
021-SRDCBE,MURAPPANADU,Thambraparani,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tuticorin,"Southern River Division(SRD), Coimbatore",8.714444444444444,77.835,13.0,19.5,20.5,23.66,2023-12-18
021-SWRDKOCHI,AYILAM,Vamanapuram,West flowing rivers from Tadri to Kanyakumari,Kerala,THIRUVANANTHAPURAM,"Southern Western River Division(SWRD), Kochi",8.715277777777777,76.85416666666666,0.0,6.0,8.5,10.685,1992-10-10
021-TDSURAT,Ukai Reservoir,Tapi,Tapi,Gujarat,Surat,"Executive Engineer, Tapi Division, Surat",21.25,73.58999999999999,47.853,103.32,105.15,,
021-UBDDIB,Chouldhowaghat,Subansiri,Brahmaputra,Assam,LAKHIMPUR,"Upper Brahmaputra Division (UBD), Dibrugarh",27.448888888888888,94.25,82.0,99.43,100.43,101.31,1972-07-27
021-UGDHYD,Betmogra,Maner,Godavari,Maharashtra,Nanded,"Upper Godavari Division(UGD), Hyderabad",18.71222222222222,77.525,347.5,365.5,366.5,367.5,2016-10-02
021-UYDDEL,Dadri,Sahibi,Ganga,Haryana,JHAJJAR,"Upper Yamuna Division(UYD), New Delhi",28.504722222222224,76.79027777777777,208.5,,,214.98,2008-08-26
021-lgdhyd,Potteru (Potteruvagu),Potteru vagu,Godavari,Odisha,MALKANGIRI,"Lower Godavari Division(LGD), Hyderabad",18.189444444444444,81.79805555555555,120.5,126.5,127.5,132.03,2006-08-04
021-mgd5ptn,Sripalpur,Punpun,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.50138888888889,85.12083333333332,44.0,49.6,50.6,53.91,1976-09-18
021-ukdpune,Mangaon,Kal,West flowing rivers from Tapi to Tadri,Maharashtra,Raigad,"Upper Krishna Division(UKD), Pune",18.231388888888887,73.28305555555555,3.905,9.255,10.255,10.565,2015-06-15
